"seed_percent","run","plant_species","free.dist"
0.00461745504021338,8883948820,4,3.1
0.00461745504021338,8883948820,5,2.83
0.00461745504021338,8883948820,6,2.74
7.69555004013263e-05,8885279857,1,13.92
7.69555004013263e-05,8885279857,2,16.76
7.69555004013263e-05,8885279857,3,19.55
7.69555004013263e-05,8885279857,4,32.81
7.69555004013263e-05,8885279857,5,19.05
7.69555004013263e-05,8885279857,6,30.85
0.0288679659687124,8902441179,1,1.68
0.0288679659687124,8902441179,2,1.72
0.0288679659687124,8902441179,3,2
0.0288679659687124,8902441179,4,1.8
0.0288679659687124,8902441179,5,1.63
0.0288679659687124,8902441179,6,1.79
0.349592562534449,8902880817,1,1.05
0.349592562534449,8902880817,2,1.04
0.349592562534449,8902880817,3,1.03
0.349592562534449,8902880817,4,1.03
0.349592562534449,8902880817,5,1.02
0.349592562534449,8902880817,6,1.01
0.00203845091138072,8902913019,1,5.62
0.00203845091138072,8902913019,2,3.72
0.00203845091138072,8902913019,3,5.01
0.00203845091138072,8902913019,4,5.68
0.00203845091138072,8902913019,5,4.48
0.00203845091138072,8902913019,6,4.66
0.855807405074075,8903983465,1,1
0.855807405074075,8903983465,2,1
0.855807405074075,8903983465,3,1
0.855807405074075,8903983465,4,1
0.855807405074075,8903983465,5,1
0.855807405074075,8903983465,6,1
4.97375435888229e-05,8904287601,1,20.79
4.97375435888229e-05,8904287601,2,15.14
4.97375435888229e-05,8904287601,3,22.63
4.97375435888229e-05,8904287601,4,19.17
4.97375435888229e-05,8904287601,5,23.69
4.97375435888229e-05,8904287601,6,16.04
0.081067984224949,8905430240,1,1.27
0.081067984224949,8905430240,2,1.22
0.081067984224949,8905430240,3,1.24
0.081067984224949,8905430240,4,1.38
0.081067984224949,8905430240,5,1.31
0.081067984224949,8905430240,6,1.23
2.72596395211808e-05,8909437418,1,23.4
2.72596395211808e-05,8909437418,2,26.45
2.72596395211808e-05,8909437418,3,22.78
2.72596395211808e-05,8909437418,4,30.2
2.72596395211808e-05,8909437418,5,16.74
2.72596395211808e-05,8909437418,6,29.17
0.000888995499538733,8915652865,1,6.39
0.000888995499538733,8915652865,2,4.54
0.000888995499538733,8915652865,3,7.1
0.000888995499538733,8915652865,4,7.83
0.000888995499538733,8915652865,5,6.96
0.000888995499538733,8915652865,6,5.78
0.000617051515791567,8925545231,1,7.71
0.000617051515791567,8925545231,2,9.57
0.000617051515791567,8925545231,3,8.35
0.000617051515791567,8925545231,4,10.84
0.000617051515791567,8925545231,5,9.48
0.000617051515791567,8925545231,6,8.76
0.00722724389933218,8926317019,1,2.55
0.00722724389933218,8926317019,2,2.47
0.00722724389933218,8926317019,3,2.32
0.00722724389933218,8926317019,4,2.47
0.00722724389933218,8926317019,5,2.61
0.00722724389933218,8926317019,6,1.99
7.45737199537892e-05,8926494357,1,16.42
7.45737199537892e-05,8926494357,2,20.02
7.45737199537892e-05,8926494357,3,21.52
7.45737199537892e-05,8926494357,4,15.48
7.45737199537892e-05,8926494357,5,18.6
7.45737199537892e-05,8926494357,6,15.95
0.00415453771529015,8928159770,1,3.22
0.00415453771529015,8928159770,2,4.37
0.00415453771529015,8928159770,3,3.39
0.00415453771529015,8928159770,4,3.46
0.00415453771529015,8928159770,5,4.1
0.00415453771529015,8928159770,6,3.29
0.0909653916871525,8929594656,1,1.17
0.0909653916871525,8929594656,2,1.19
0.0909653916871525,8929594656,3,1.17
0.0909653916871525,8929594656,4,1.26
0.0909653916871525,8929594656,5,1.25
0.0909653916871525,8929594656,6,1.18
4.93036790892558e-05,8934406095,1,22.04
4.93036790892558e-05,8934406095,2,23.43
4.93036790892558e-05,8934406095,3,21.49
4.93036790892558e-05,8934406095,4,17.57
4.93036790892558e-05,8934406095,5,22.82
4.93036790892558e-05,8934406095,6,22.69
0.823864969872814,8939093038,1,1
0.823864969872814,8939093038,2,1
0.823864969872814,8939093038,3,1
0.823864969872814,8939093038,4,1
0.823864969872814,8939093038,5,1
0.823864969872814,8939093038,6,1
0.518767624955953,8941151819,1,1.01
0.518767624955953,8941151819,2,1.02
0.518767624955953,8941151819,3,1.03
0.518767624955953,8941151819,4,1.06
0.518767624955953,8941151819,5,1.01
0.518767624955953,8941151819,6,1
0.977793340861503,8944240824,1,1
0.977793340861503,8944240824,2,1
0.977793340861503,8944240824,3,1.03
0.977793340861503,8944240824,4,1
0.977793340861503,8944240824,5,1.04
0.977793340861503,8944240824,6,1
0.000678733742028821,8953732862,1,6.77
0.000678733742028821,8953732862,2,8.1
0.000678733742028821,8953732862,3,6.88
0.000678733742028821,8953732862,4,7.1
0.000678733742028821,8953732862,5,7.93
0.000678733742028821,8953732862,6,6.27
0.000635856505205528,8958586495,1,3.741
0.000635856505205528,8958586495,2,6.89
0.000635856505205528,8958586495,3,5.65
0.000635856505205528,8958586495,4,6.15
0.000635856505205528,8958586495,5,7.72
0.000635856505205528,8958586495,6,7.18
0.367179680426302,8961360736,1,1.01
0.367179680426302,8961360736,2,1.05
0.367179680426302,8961360736,3,1.01
0.367179680426302,8961360736,4,1.06
0.367179680426302,8961360736,5,1.04
0.367179680426302,8961360736,6,1.04
0.065092335889819,8967242712,1,1.3
0.065092335889819,8967242712,2,1.44
0.065092335889819,8967242712,3,1.33
0.065092335889819,8967242712,4,1.39
0.065092335889819,8967242712,5,1.39
0.065092335889819,8967242712,6,1.35
0.977357250220809,8974364593,1,1.01
0.977357250220809,8974364593,2,1
0.977357250220809,8974364593,3,1
0.977357250220809,8974364593,4,1.02
0.977357250220809,8974364593,5,1
0.977357250220809,8974364593,6,1.01
0.984206616827135,8983853075,1,1
0.984206616827135,8983853075,2,1
0.984206616827135,8983853075,3,1.01
0.984206616827135,8983853075,4,1.02
0.984206616827135,8983853075,5,1.01
0.984206616827135,8983853075,6,1.01
0.508962807306558,8984857821,1,1.05
0.508962807306558,8984857821,2,1.07
0.508962807306558,8984857821,3,1.02
0.508962807306558,8984857821,4,1.03
0.508962807306558,8984857821,5,1.03
0.508962807306558,8984857821,6,1.02
0.00648125802382802,8986305017,1,3.51
0.00648125802382802,8986305017,2,3.53
0.00648125802382802,8986305017,3,3.22
0.00648125802382802,8986305017,4,3.36
0.00648125802382802,8986305017,5,3.93
0.00648125802382802,8986305017,6,3.51
0.000416974127286068,8990074634,1,7.27
0.000416974127286068,8990074634,2,8.38
0.000416974127286068,8990074634,3,8.07
0.000416974127286068,8990074634,4,9.29
0.000416974127286068,8990074634,5,11.42
0.000416974127286068,8990074634,6,9.95
0.0868776563629535,8992968017,1,1.19
0.0868776563629535,8992968017,2,1.19
0.0868776563629535,8992968017,3,1.14
0.0868776563629535,8992968017,4,1.2
0.0868776563629535,8992968017,5,1.2
0.0868776563629535,8992968017,6,1.23
7.36521085469897e-05,8997509847,1,21.32
7.36521085469897e-05,8997509847,2,9.89
7.36521085469897e-05,8997509847,3,32.93
7.36521085469897e-05,8997509847,4,19.04
7.36521085469897e-05,8997509847,5,19.33
7.36521085469897e-05,8997509847,6,19.88
0.516303412902526,9001090471,1,1
0.516303412902526,9001090471,2,1
0.516303412902526,9001090471,3,1
0.516303412902526,9001090471,4,1.01
0.516303412902526,9001090471,5,1.02
0.516303412902526,9001090471,6,1
0.0032926346474047,9002176200,1,3.57
0.0032926346474047,9002176200,2,2.94
0.0032926346474047,9002176200,3,3.22
0.0032926346474047,9002176200,4,3.96
0.0032926346474047,9002176200,5,3.37
0.0032926346474047,9002176200,6,3.64
3.33556407590219e-05,9006619871,1,22.4
3.33556407590219e-05,9006619871,2,22.18
3.33556407590219e-05,9006619871,3,24.62
3.33556407590219e-05,9006619871,4,18.6
3.33556407590219e-05,9006619871,5,28.66
3.33556407590219e-05,9006619871,6,37.54
0.00605770939295746,9018531640,1,3
0.00605770939295746,9018531640,2,4.31
0.00605770939295746,9018531640,3,3.35
0.00605770939295746,9018531640,4,3.29
0.00605770939295746,9018531640,5,3.52
0.00605770939295746,9018531640,6,3.74
0.00311950367498243,9021266798,1,4.24
0.00311950367498243,9021266798,2,3.65
0.00311950367498243,9021266798,3,4.28
0.00311950367498243,9021266798,4,3.26
0.00311950367498243,9021266798,5,4.98
0.00311950367498243,9021266798,6,3.73
8.40549467127032e-05,9023779601,1,19.4
8.40549467127032e-05,9023779601,2,25.02
8.40549467127032e-05,9023779601,3,14.79
8.40549467127032e-05,9023779601,4,20.99
8.40549467127032e-05,9023779601,5,21.14
8.40549467127032e-05,9023779601,6,20.32
0.0025098470878925,9038075792,1,3.7
0.0025098470878925,9038075792,2,4.64
0.0025098470878925,9038075792,3,5.18
0.0025098470878925,9038075792,4,4.09
0.0025098470878925,9038075792,5,4.44
0.0025098470878925,9038075792,6,4.09
0.267140031555567,9044206676,1,1.11
0.267140031555567,9044206676,2,1.05
0.267140031555567,9044206676,3,1.15
0.267140031555567,9044206676,4,1.07
0.267140031555567,9044206676,5,1.01
0.267140031555567,9044206676,6,1.1
0.779973534882108,9049748111,1,1
0.779973534882108,9049748111,2,1
0.779973534882108,9049748111,3,1
0.779973534882108,9049748111,4,1.01
0.779973534882108,9049748111,5,1
0.779973534882108,9049748111,6,1
0.537432422115891,9057957430,1,1.01
0.537432422115891,9057957430,2,1.01
0.537432422115891,9057957430,3,1
0.537432422115891,9057957430,4,1.04
0.537432422115891,9057957430,5,1.06
0.537432422115891,9057957430,6,1.01
0.97051101239997,9059566249,1,1
0.97051101239997,9059566249,2,1.03
0.97051101239997,9059566249,3,1
0.97051101239997,9059566249,4,1
0.97051101239997,9059566249,5,1
0.97051101239997,9059566249,6,1
5.59800150865859e-05,9060034747,1,21.92
5.59800150865859e-05,9060034747,2,19
5.59800150865859e-05,9060034747,3,17.31
5.59800150865859e-05,9060034747,4,21.28
5.59800150865859e-05,9060034747,5,18.1
5.59800150865859e-05,9060034747,6,21.7
0.97295660010143,9061988662,1,1
0.97295660010143,9061988662,2,1
0.97295660010143,9061988662,3,1
0.97295660010143,9061988662,4,1
0.97295660010143,9061988662,5,1
0.97295660010143,9061988662,6,1.01
6.46592976668713e-05,9065285097,1,29.97
6.46592976668713e-05,9065285097,2,14.05
6.46592976668713e-05,9065285097,3,13.38
6.46592976668713e-05,9065285097,4,27.63
6.46592976668713e-05,9065285097,5,26.82
6.46592976668713e-05,9065285097,6,29.38
0.260602547147815,9067537802,1,1.09
0.260602547147815,9067537802,2,1.03
0.260602547147815,9067537802,3,1.06
0.260602547147815,9067537802,4,1.06
0.260602547147815,9067537802,5,1.08
0.260602547147815,9067537802,6,1.02
0.29831939268216,9070103997,1,1.09
0.29831939268216,9070103997,2,1.04
0.29831939268216,9070103997,3,1.02
0.29831939268216,9070103997,4,1.09
0.29831939268216,9070103997,5,1.03
0.29831939268216,9070103997,6,1.05
0.090962114789947,9075957272,1,1.19
0.090962114789947,9075957272,2,1.33
0.090962114789947,9075957272,3,1.18
0.090962114789947,9075957272,4,1.46
0.090962114789947,9075957272,5,1.35
0.090962114789947,9075957272,6,1.36
0.00751415345734616,9097018872,1,2.93
0.00751415345734616,9097018872,2,4.05
0.00751415345734616,9097018872,3,3.19
0.00751415345734616,9097018872,4,3.2
0.00751415345734616,9097018872,5,2.75
0.00751415345734616,9097018872,6,3.14
0.019467731053202,9099917520,1,2.26
0.019467731053202,9099917520,2,1.94
0.019467731053202,9099917520,3,2.3
0.019467731053202,9099917520,4,1.83
0.019467731053202,9099917520,5,1.79
0.019467731053202,9099917520,6,1.87
0.0588495354330967,9100683818,1,1.52
0.0588495354330967,9100683818,2,1.63
0.0588495354330967,9100683818,3,1.85
0.0588495354330967,9100683818,4,1.48
0.0588495354330967,9100683818,5,1.84
0.0588495354330967,9100683818,6,1.54
0.0548578677026834,9103325229,1,1.47
0.0548578677026834,9103325229,2,1.34
0.0548578677026834,9103325229,3,1.44
0.0548578677026834,9103325229,4,1.2
0.0548578677026834,9103325229,5,1.32
0.0548578677026834,9103325229,6,1.4
6.50987740354318e-05,9114463513,1,22.15
6.50987740354318e-05,9114463513,2,21.57
6.50987740354318e-05,9114463513,3,19.39
6.50987740354318e-05,9114463513,4,29.28
6.50987740354318e-05,9114463513,5,20.19
6.50987740354318e-05,9114463513,6,16.4
0.996863392863726,9121123881,1,1
0.996863392863726,9121123881,2,1
0.996863392863726,9121123881,3,1
0.996863392863726,9121123881,4,1
0.996863392863726,9121123881,5,1
0.996863392863726,9121123881,6,1
0.288186013706987,9125649067,1,1.05
0.288186013706987,9125649067,2,1.05
0.288186013706987,9125649067,3,1.1
0.288186013706987,9125649067,4,1.03
0.288186013706987,9125649067,5,1.01
0.288186013706987,9125649067,6,1.04
9.75875397512281e-05,9125721467,1,9.97
9.75875397512281e-05,9125721467,2,13.86
9.75875397512281e-05,9125721467,3,18.28
9.75875397512281e-05,9125721467,4,16.09
9.75875397512281e-05,9125721467,5,18.36
9.75875397512281e-05,9125721467,6,14.98
5.00531344285529e-05,9130545997,1,20.72
5.00531344285529e-05,9130545997,2,15.34
5.00531344285529e-05,9130545997,3,22.62
5.00531344285529e-05,9130545997,4,15.75
5.00531344285529e-05,9130545997,5,15.68
5.00531344285529e-05,9130545997,6,14.03
0.000225112682970537,9132830977,1,9.95
0.000225112682970537,9132830977,2,12.41
0.000225112682970537,9132830977,3,6.7
0.000225112682970537,9132830977,4,13.61
0.000225112682970537,9132830977,5,11.52
0.000225112682970537,9132830977,6,22.72
0.000483701857233998,9133035575,1,10.4
0.000483701857233998,9133035575,2,8.84
0.000483701857233998,9133035575,3,7.89
0.000483701857233998,9133035575,4,8.94
0.000483701857233998,9133035575,5,8.05
0.000483701857233998,9133035575,6,8.23
0.00065397494568003,9135143428,1,6.07
0.00065397494568003,9135143428,2,6.03
0.00065397494568003,9135143428,3,5.91
0.00065397494568003,9135143428,4,9.22
0.00065397494568003,9135143428,5,9.23
0.00065397494568003,9135143428,6,7.62
0.0867553238984323,9150576289,1,1.47
0.0867553238984323,9150576289,2,1.33
0.0867553238984323,9150576289,3,1.38
0.0867553238984323,9150576289,4,1.17
0.0867553238984323,9150576289,5,1.167
0.0867553238984323,9150576289,6,1.42
0.00551619005230933,9150826052,1,3.32
0.00551619005230933,9150826052,2,2.69
0.00551619005230933,9150826052,3,3.09
0.00551619005230933,9150826052,4,2.77
0.00551619005230933,9150826052,5,3.07
0.00551619005230933,9150826052,6,3.08
0.0414034930417048,9152123657,1,1.74
0.0414034930417048,9152123657,2,1.43
0.0414034930417048,9152123657,3,1.68
0.0414034930417048,9152123657,4,1.62
0.0414034930417048,9152123657,5,1.55
0.0414034930417048,9152123657,6,1.72
0.000135968111357569,9155140121,1,16.6
0.000135968111357569,9155140121,2,16.32
0.000135968111357569,9155140121,3,13.14
0.000135968111357569,9155140121,4,15.23
0.000135968111357569,9155140121,5,15.06
0.000135968111357569,9155140121,6,16.62
0.97379212236048,9158291533,1,1
0.97379212236048,9158291533,2,1
0.97379212236048,9158291533,3,1.03
0.97379212236048,9158291533,4,1
0.97379212236048,9158291533,5,1.01
0.97379212236048,9158291533,6,1
0.000643916510081949,9166108005,1,7.64
0.000643916510081949,9166108005,2,8.38
0.000643916510081949,9166108005,3,9.74
0.000643916510081949,9166108005,4,10.42
0.000643916510081949,9166108005,5,9.91
0.000643916510081949,9166108005,6,7.57
0.000668707080625143,9167658240,1,5.64
0.000668707080625143,9167658240,2,5.73
0.000668707080625143,9167658240,3,7.44
0.000668707080625143,9167658240,4,6.73
0.000668707080625143,9167658240,5,7.67
0.000668707080625143,9167658240,6,6.37
0.0701660389451453,9169698693,1,1.34
0.0701660389451453,9169698693,2,1.26
0.0701660389451453,9169698693,3,1.3
0.0701660389451453,9169698693,4,1.2
0.0701660389451453,9169698693,5,1.38
0.0701660389451453,9169698693,6,1.37
0.00321103536909039,9169873360,1,4.13
0.00321103536909039,9169873360,2,3.62
0.00321103536909039,9169873360,3,3.99
0.00321103536909039,9169873360,4,3.71
0.00321103536909039,9169873360,5,4.7
0.00321103536909039,9169873360,6,3.73
0.00822583495690649,9171047559,1,2.99
0.00822583495690649,9171047559,2,2.71
0.00822583495690649,9171047559,3,2.52
0.00822583495690649,9171047559,4,2.75
0.00822583495690649,9171047559,5,2.8
0.00822583495690649,9171047559,6,2.35
0.0357493841417359,9171593138,1,1.52
0.0357493841417359,9171593138,2,1.57
0.0357493841417359,9171593138,3,1.4
0.0357493841417359,9171593138,4,1.7
0.0357493841417359,9171593138,5,1.47
0.0357493841417359,9171593138,6,1.4
0.803888555923039,9172051937,1,1
0.803888555923039,9172051937,2,1
0.803888555923039,9172051937,3,1
0.803888555923039,9172051937,4,1
0.803888555923039,9172051937,5,1
0.803888555923039,9172051937,6,1
0.749934249470344,9182818463,1,1.01
0.749934249470344,9182818463,2,1.03
0.749934249470344,9182818463,3,1
0.749934249470344,9182818463,4,1.01
0.749934249470344,9182818463,5,1
0.749934249470344,9182818463,6,1.01
0.000810409337622841,9185374188,1,7.06
0.000810409337622841,9185374188,2,8.84
0.000810409337622841,9185374188,3,6.25
0.000810409337622841,9185374188,4,7.21
0.000810409337622841,9185374188,5,7.68
0.000810409337622841,9185374188,6,5.03
0.397843293146683,9188826928,1,1.01
0.397843293146683,9188826928,2,1.03
0.397843293146683,9188826928,3,1.11
0.397843293146683,9188826928,4,1
0.397843293146683,9188826928,5,1.06
0.397843293146683,9188826928,6,1.07
0.000412481547611038,9193086042,1,10.86
0.000412481547611038,9193086042,2,9.33
0.000412481547611038,9193086042,3,11.22
0.000412481547611038,9193086042,4,12.25
0.000412481547611038,9193086042,5,9.01
0.000412481547611038,9193086042,6,7.77
8.54879811391365e-05,9204076472,1,16.45
8.54879811391365e-05,9204076472,2,13.97
8.54879811391365e-05,9204076472,3,20.97
8.54879811391365e-05,9204076472,4,13.04
8.54879811391365e-05,9204076472,5,27.68
8.54879811391365e-05,9204076472,6,18.75
0.30555885378376,9205245007,1,1.02
0.30555885378376,9205245007,2,1.09
0.30555885378376,9205245007,3,1.08
0.30555885378376,9205245007,4,1.1
0.30555885378376,9205245007,5,1.06
0.30555885378376,9205245007,6,1.06
0.00811390143513284,9223725771,1,2.48
0.00811390143513284,9223725771,2,2.7
0.00811390143513284,9223725771,3,2.47
0.00811390143513284,9223725771,4,2.56
0.00811390143513284,9223725771,5,2.58
0.00811390143513284,9223725771,6,2.39
0.671985000209675,9224930036,1,1.03
0.671985000209675,9224930036,2,1.19
0.671985000209675,9224930036,3,1.05
0.671985000209675,9224930036,4,1
0.671985000209675,9224930036,5,1.01
0.671985000209675,9224930036,6,1
0.0447014403903237,9226354087,1,1.6
0.0447014403903237,9226354087,2,1.47
0.0447014403903237,9226354087,3,1.78
0.0447014403903237,9226354087,4,1.59
0.0447014403903237,9226354087,5,1.72
0.0447014403903237,9226354087,6,1.68
8.54177304227077e-05,9229189114,1,17.09
8.54177304227077e-05,9229189114,2,16.45
8.54177304227077e-05,9229189114,3,16.44
8.54177304227077e-05,9229189114,4,20.8
8.54177304227077e-05,9229189114,5,16.27
8.54177304227077e-05,9229189114,6,14.15
0.09475470767671,9232147740,1,1.18
0.09475470767671,9232147740,2,1.39
0.09475470767671,9232147740,3,1.32
0.09475470767671,9232147740,4,1.16
0.09475470767671,9232147740,5,1.31
0.09475470767671,9232147740,6,1.24
0.000344415538197763,9232697361,1,11.57
0.000344415538197763,9232697361,2,8.85
0.000344415538197763,9232697361,3,9.1
0.000344415538197763,9232697361,4,10.73
0.000344415538197763,9232697361,5,12.18
0.000344415538197763,9232697361,6,13.52
0.399462246738185,9233278530,1,1.03
0.399462246738185,9233278530,2,1.04
0.399462246738185,9233278530,3,1.02
0.399462246738185,9233278530,4,1.01
0.399462246738185,9233278530,5,1.01
0.399462246738185,9233278530,6,1.02
8.49655510227557e-05,9234392312,1,24.26
8.49655510227557e-05,9234392312,2,14.29
8.49655510227557e-05,9234392312,3,15.02
8.49655510227557e-05,9234392312,4,20.32
8.49655510227557e-05,9234392312,5,24.25
8.49655510227557e-05,9234392312,6,12.77
0.00712009351152723,9238278097,1,2.99
0.00712009351152723,9238278097,2,3.28
0.00712009351152723,9238278097,3,2.73
0.00712009351152723,9238278097,4,2.86
0.00712009351152723,9238278097,5,3.46
0.00712009351152723,9238278097,6,2.885
6.23263827790089e-05,9238679207,1,27.23
6.23263827790089e-05,9238679207,2,21.95
6.23263827790089e-05,9238679207,3,21.78
6.23263827790089e-05,9238679207,4,17.88
6.23263827790089e-05,9238679207,5,17.93
6.23263827790089e-05,9238679207,6,18.74
4.0041949159343e-05,9243062674,1,32.72
4.0041949159343e-05,9243062674,2,23.17
4.0041949159343e-05,9243062674,3,20.77
4.0041949159343e-05,9243062674,4,16.94
4.0041949159343e-05,9243062674,5,28.71
4.0041949159343e-05,9243062674,6,22.24
0.00535149028753074,9243724022,1,3.84
0.00535149028753074,9243724022,2,3.22
0.00535149028753074,9243724022,3,3.22
0.00535149028753074,9243724022,4,3.27
0.00535149028753074,9243724022,5,3.71
0.00535149028753074,9243724022,6,3.7
0.255279312314348,9249781918,1,1.22
0.255279312314348,9249781918,2,1.27
0.255279312314348,9249781918,3,1.11
0.255279312314348,9249781918,4,1.07
0.255279312314348,9249781918,5,1.18
0.255279312314348,9249781918,6,1.14
0.089426753003133,9253989404,1,1.5
0.089426753003133,9253989404,2,1.21
0.089426753003133,9253989404,3,1.22
0.089426753003133,9253989404,4,1.25
0.089426753003133,9253989404,5,1.23
0.089426753003133,9253989404,6,1.21
0.658075069089683,9257071216,1,1
0.658075069089683,9257071216,2,1
0.658075069089683,9257071216,3,1
0.658075069089683,9257071216,4,1
0.658075069089683,9257071216,5,1.01
0.658075069089683,9257071216,6,1
3.40021126665812e-05,9257335530,1,24.58
3.40021126665812e-05,9257335530,2,32.78
3.40021126665812e-05,9257335530,3,38.08
3.40021126665812e-05,9257335530,4,18.39
3.40021126665812e-05,9257335530,5,18.88
3.40021126665812e-05,9257335530,6,18.42
0.0744229852280516,9263271077,1,1.37
0.0744229852280516,9263271077,2,1.28
0.0744229852280516,9263271077,3,1.41
0.0744229852280516,9263271077,4,1.28
0.0744229852280516,9263271077,5,1.28
0.0744229852280516,9263271077,6,1.52
0.00271816875557228,9266480913,1,5.28
0.00271816875557228,9266480913,2,4.45
0.00271816875557228,9266480913,3,4.33
0.00271816875557228,9266480913,4,4.3
0.00271816875557228,9266480913,5,4.75
0.00271816875557228,9266480913,6,4.82
0.000165715995979592,9277086282,1,16.15
0.000165715995979592,9277086282,2,10.61
0.000165715995979592,9277086282,3,20.4
0.000165715995979592,9277086282,4,13.93
0.000165715995979592,9277086282,5,16.68
0.000165715995979592,9277086282,6,15.88
6.37421875862219e-05,9286525782,1,15.65
6.37421875862219e-05,9286525782,2,17.12
6.37421875862219e-05,9286525782,3,19.07
6.37421875862219e-05,9286525782,4,14.13
6.37421875862219e-05,9286525782,5,17.48
6.37421875862219e-05,9286525782,6,14.43
0.00344129072928442,9288790792,1,3.76
0.00344129072928442,9288790792,2,3.95
0.00344129072928442,9288790792,3,3.43
0.00344129072928442,9288790792,4,3.03
0.00344129072928442,9288790792,5,3.5
0.00344129072928442,9288790792,6,3.88
0.0070242296026157,9292317094,1,2.99
0.0070242296026157,9292317094,2,3.28
0.0070242296026157,9292317094,3,2.53
0.0070242296026157,9292317094,4,2.49
0.0070242296026157,9292317094,5,2.69
0.0070242296026157,9292317094,6,2.67
4.41646373261829e-05,9293355818,1,23.55
4.41646373261829e-05,9293355818,2,25.6
4.41646373261829e-05,9293355818,3,27.21
4.41646373261829e-05,9293355818,4,25.94
4.41646373261829e-05,9293355818,5,26.11
4.41646373261829e-05,9293355818,6,24.19
0.368414575150392,9300349000,1,1.02
0.368414575150392,9300349000,2,1.04
0.368414575150392,9300349000,3,1
0.368414575150392,9300349000,4,1.06
0.368414575150392,9300349000,5,1.01
0.368414575150392,9300349000,6,1.02
0.0149463589884176,9302742248,1,1.94
0.0149463589884176,9302742248,2,2.13
0.0149463589884176,9302742248,3,1.986
0.0149463589884176,9302742248,4,1.95
0.0149463589884176,9302742248,5,2
0.0149463589884176,9302742248,6,2.21
0.856878549669754,9307901190,1,1
0.856878549669754,9307901190,2,1.01
0.856878549669754,9307901190,3,1
0.856878549669754,9307901190,4,1
0.856878549669754,9307901190,5,1
0.856878549669754,9307901190,6,1
0.50084718390673,9320133096,1,1.03
0.50084718390673,9320133096,2,1.04
0.50084718390673,9320133096,3,1.01
0.50084718390673,9320133096,4,1.02
0.50084718390673,9320133096,5,1.02
0.50084718390673,9320133096,6,1.02
0.387584681134467,9320802765,1,1.1
0.387584681134467,9320802765,2,1.09
0.387584681134467,9320802765,3,1.04
0.387584681134467,9320802765,4,1.02
0.387584681134467,9320802765,5,1.01
0.387584681134467,9320802765,6,1.07
0.0362342669324895,9323778558,1,1.51
0.0362342669324895,9323778558,2,1.73
0.0362342669324895,9323778558,3,1.91
0.0362342669324895,9323778558,4,1.51
0.0362342669324895,9323778558,5,1.69
0.0362342669324895,9323778558,6,1.59
1.05759788397995e-05,9327051789,1,21.44
1.05759788397995e-05,9327051789,2,23.61
1.05759788397995e-05,9327051789,3,48.2
1.05759788397995e-05,9327051789,4,30.93
1.05759788397995e-05,9327051789,5,34.27
1.05759788397995e-05,9327051789,6,21.32
0.0135227649557878,9331237234,1,2.59
0.0135227649557878,9331237234,2,2.18
0.0135227649557878,9331237234,3,2.14
0.0135227649557878,9331237234,4,2.39
0.0135227649557878,9331237234,5,2.07
0.0135227649557878,9331237234,6,1.9
0.000556590680340915,9340115809,1,9.15
0.000556590680340915,9340115809,2,6.99
0.000556590680340915,9340115809,3,2.647
0.000556590680340915,9340115809,4,10.22
0.000556590680340915,9340115809,5,5.96
0.000556590680340915,9340115809,6,8.79
0.247344366923727,9351035889,1,1.2
0.247344366923727,9351035889,2,1.05
0.247344366923727,9351035889,3,1.25
0.247344366923727,9351035889,4,1.061
0.247344366923727,9351035889,5,1.03
0.247344366923727,9351035889,6,1.08
9.22649074076967e-05,9356492786,1,16.34
9.22649074076967e-05,9356492786,2,12.9
9.22649074076967e-05,9356492786,3,11.14
9.22649074076967e-05,9356492786,4,20.39
9.22649074076967e-05,9356492786,5,14.47
9.22649074076967e-05,9356492786,6,20.73
0.00853505552256079,9358463834,1,2.67
0.00853505552256079,9358463834,2,2.69
0.00853505552256079,9358463834,3,2.28
0.00853505552256079,9358463834,4,2.6
0.00853505552256079,9358463834,5,2.65
0.00853505552256079,9358463834,6,2.3
0.0274021591505434,9359273764,1,1.67
0.0274021591505434,9359273764,2,1.83
0.0274021591505434,9359273764,3,1.64
0.0274021591505434,9359273764,4,1.76
0.0274021591505434,9359273764,5,1.7
0.0274021591505434,9359273764,6,1.75
0.00442062950960972,9360928372,1,3.23
0.00442062950960972,9360928372,2,3.04
0.00442062950960972,9360928372,3,2.82
0.00442062950960972,9360928372,4,3.26
0.00442062950960972,9360928372,5,3.45
0.00442062950960972,9360928372,6,2.96
0.766730798123185,9363201338,1,1
0.766730798123185,9363201338,2,1.02
0.766730798123185,9363201338,3,1
0.766730798123185,9363201338,4,1.01
0.766730798123185,9363201338,5,1
0.766730798123185,9363201338,6,1
0.00377122065907069,9364851203,1,3.59
0.00377122065907069,9364851203,2,4.81
0.00377122065907069,9364851203,3,3.86
0.00377122065907069,9364851203,4,3.47
0.00377122065907069,9364851203,5,4.27
0.00377122065907069,9364851203,6,3.84
0.00186666388596437,9370762604,1,3.49
0.00186666388596437,9370762604,2,3.75
0.00186666388596437,9370762604,3,4.69
0.00186666388596437,9370762604,4,4.53
0.00186666388596437,9370762604,5,4.32
0.00186666388596437,9370762604,6,3.48
0.000625468535919928,9372466527,1,7.23
0.000625468535919928,9372466527,2,10.22
0.000625468535919928,9372466527,3,9.72
0.000625468535919928,9372466527,4,8.93
0.000625468535919928,9372466527,5,8.54
0.000625468535919928,9372466527,6,9.12
