"","run","seed_percent","pollinator_species","pol.bm","pol.soc","pl.no.vis"
"5482",4047459171,0.0446741687746167,5,6.701,2,1
"5483",4047459171,0.0446741687746167,6,2.781,2,1
"5484",4047459171,0.0446741687746167,7,1.481,3,1
"5485",4047459171,0.0446741687746167,8,7.282,3,1
"5486",4048315504,0.0014983489447851,1,2.28,0,3
"5487",4048315504,0.0014983489447851,2,5.552,0,3
"5488",4048315504,0.0014983489447851,3,6.87,1,5
"5489",4048315504,0.0014983489447851,4,1.734,1,1
"5490",4048315504,0.0014983489447851,5,5.776,2,2
"5491",4048315504,0.0014983489447851,6,3.065,2,1
"5492",4048315504,0.0014983489447851,7,3.081,3,3
"5493",4048315504,0.0014983489447851,8,1.064,3,4
"5494",4057038548,0.709410209507613,1,6.196,0,4
"5495",4057038548,0.709410209507613,2,1.118,0,2
"5496",4057038548,0.709410209507613,3,2.969,1,2
"5497",4057038548,0.709410209507613,4,5.295,1,3
"5498",4057038548,0.709410209507613,5,5.479,2,3
"5499",4057038548,0.709410209507613,6,6.854,2,4
"5500",4057038548,0.709410209507613,7,3.151,3,3
"5501",4057038548,0.709410209507613,8,5.56,3,1
"5502",4059574501,0.619748975740748,1,3.463,0,2
"5503",4059574501,0.619748975740748,2,1.218,0,3
"5504",4059574501,0.619748975740748,3,4.042,1,1
"5505",4059574501,0.619748975740748,4,5.987,1,1
"5506",4059574501,0.619748975740748,5,2.74,2,1
"5507",4059574501,0.619748975740748,6,2.951,2,2
"5508",4059574501,0.619748975740748,7,4.828,3,1
"5509",4059574501,0.619748975740748,8,4.695,3,1
"5510",4076373978,0.000136890157323641,1,6.344,0,6
"5511",4076373978,0.000136890157323641,2,3.929,0,6
"5512",4076373978,0.000136890157323641,3,3.433,1,4
"5513",4076373978,0.000136890157323641,4,4.391,1,4
"5514",4076373978,0.000136890157323641,5,7.565,2,5
"5515",4076373978,0.000136890157323641,6,4.242,2,2
"5516",4076373978,0.000136890157323641,7,5.633,3,6
"5517",4076373978,0.000136890157323641,8,4.041,3,6
"5518",4079785792,0.000125424361944548,1,1.725,0,4
"5519",4079785792,0.000125424361944548,2,7.515,0,6
"5520",4079785792,0.000125424361944548,3,2.444,1,4
"5521",4079785792,0.000125424361944548,4,4.349,1,4
"5522",4079785792,0.000125424361944548,5,4.774,2,4
"5523",4079785792,0.000125424361944548,6,4.432,2,3
"5524",4079785792,0.000125424361944548,7,1.965,3,4
"5525",4079785792,0.000125424361944548,8,6.593,3,6
"5526",4081317000,4.21122482307246e-05,1,3.165,0,2
"5527",4081317000,4.21122482307246e-05,2,6.866,0,3
"5528",4081317000,4.21122482307246e-05,3,4.065,1,2
"5529",4081317000,4.21122482307246e-05,4,2.582,1,2
"5530",4081317000,4.21122482307246e-05,5,5.171,2,3
"5531",4081317000,4.21122482307246e-05,6,7.58,2,4
"5532",4081317000,4.21122482307246e-05,7,6.723,3,1
"5533",4081317000,4.21122482307246e-05,8,2.756,3,3
"5534",4083327327,0.215668662630789,1,6.809,0,4
"5535",4083327327,0.215668662630789,2,5.266,0,3
"5536",4083327327,0.215668662630789,3,3.316,1,4
"5537",4083327327,0.215668662630789,4,7.436,1,6
"5538",4083327327,0.215668662630789,5,4.755,2,3
"5539",4083327327,0.215668662630789,6,1.645,2,3
"5540",4083327327,0.215668662630789,7,3.192,3,5
"5541",4083327327,0.215668662630789,8,4.577,3,4
"5542",4083778380,5.05289834247492e-05,1,2.284,0,2
"5543",4083778380,5.05289834247492e-05,2,3.435,0,5
"5544",4083778380,5.05289834247492e-05,3,5.576,1,4
"5545",4083778380,5.05289834247492e-05,4,4.793,1,2
"5546",4083778380,5.05289834247492e-05,5,5.49,2,2
"5547",4083778380,5.05289834247492e-05,6,1.51,2,2
"5548",4083778380,5.05289834247492e-05,7,4.294,3,4
"5549",4083778380,5.05289834247492e-05,8,4.966,3,3
"5550",4083954574,0.0171779671378993,1,5.428,0,1
"5551",4083954574,0.0171779671378993,2,3.466,0,3
"5552",4083954574,0.0171779671378993,3,3.27,1,2
"5553",4083954574,0.0171779671378993,4,7.416,1,2
"5554",4083954574,0.0171779671378993,5,2.202,2,4
"5555",4083954574,0.0171779671378993,6,3.484,2,3
"5556",4083954574,0.0171779671378993,7,3.859,3,5
"5557",4083954574,0.0171779671378993,8,7.668,3,4
"5558",4084357485,0.746883783203136,1,3.579,0,2
"5559",4084357485,0.746883783203136,2,3.691,0,2
"5560",4084357485,0.746883783203136,3,2.353,1,1
"5561",4084357485,0.746883783203136,4,5.36,1,2
"5562",4084357485,0.746883783203136,5,7.809,2,1
"5563",4084357485,0.746883783203136,6,7.571,2,3
"5564",4084357485,0.746883783203136,7,3.187,3,5
"5565",4084357485,0.746883783203136,8,7.882,3,3
"5566",4085528992,0.526581131579309,1,4.602,0,4
"5567",4085528992,0.526581131579309,2,3.996,0,2
"5568",4085528992,0.526581131579309,3,1.083,1,4
"5569",4085528992,0.526581131579309,4,2.612,1,5
"5570",4085528992,0.526581131579309,5,5.637,2,4
"5571",4085528992,0.526581131579309,6,1.302,2,3
"5572",4085528992,0.526581131579309,7,7.802,3,5
"5573",4085528992,0.526581131579309,8,3.407,3,3
"5574",4096335764,0.900631471683426,1,7.179,0,5
"5575",4096335764,0.900631471683426,2,6.419,0,5
"5576",4096335764,0.900631471683426,3,6.979,1,2
"5577",4096335764,0.900631471683426,4,2.624,1,5
"5578",4096335764,0.900631471683426,5,3.982,2,5
"5579",4096335764,0.900631471683426,6,6.803,2,5
"5580",4096335764,0.900631471683426,7,4.353,3,3
"5581",4096335764,0.900631471683426,8,1.048,3,6
"5582",4097835899,0.000991330873522021,1,6.868,0,6
"5583",4097835899,0.000991330873522021,2,2.198,0,5
"5584",4097835899,0.000991330873522021,3,1.835,1,5
"5585",4097835899,0.000991330873522021,4,6.248,1,6
"5586",4097835899,0.000991330873522021,5,2.912,2,5
"5587",4097835899,0.000991330873522021,6,5.538,2,6
"5588",4097835899,0.000991330873522021,7,6.32,3,6
"5589",4097835899,0.000991330873522021,8,1.998,3,5
"5590",4117287434,0.0934266829691309,1,4.222,0,4
"5591",4117287434,0.0934266829691309,2,6.452,0,5
"5592",4117287434,0.0934266829691309,3,3.808,1,5
"5593",4117287434,0.0934266829691309,4,4.055,1,1
"5594",4117287434,0.0934266829691309,5,2.367,2,3
"5595",4117287434,0.0934266829691309,6,7.272,2,4
"5596",4117287434,0.0934266829691309,7,4.848,3,3
"5597",4117287434,0.0934266829691309,8,2.464,3,3
"5598",4126761639,3.91234330120951e-05,1,1.546,0,3
"5599",4126761639,3.91234330120951e-05,2,5.022,0,3
"5600",4126761639,3.91234330120951e-05,3,1.941,1,3
"5601",4126761639,3.91234330120951e-05,4,3.19,1,3
"5602",4126761639,3.91234330120951e-05,5,5.693,2,4
"5603",4126761639,3.91234330120951e-05,6,7.899,2,4
"5604",4126761639,3.91234330120951e-05,7,1.852,3,3
"5605",4126761639,3.91234330120951e-05,8,6.077,3,4
"5606",4135325178,0.0271891626531572,1,7.9,0,2
"5607",4135325178,0.0271891626531572,2,1.442,0,3
"5608",4135325178,0.0271891626531572,3,4.333,1,2
"5609",4135325178,0.0271891626531572,4,3.537,1,4
"5610",4135325178,0.0271891626531572,5,2.393,2,5
"5611",4135325178,0.0271891626531572,6,2.476,2,3
"5612",4135325178,0.0271891626531572,7,6.683,3,5
"5613",4135325178,0.0271891626531572,8,5.727,3,2
"5614",4136844916,0.684486821920345,1,5.36,0,2
"5615",4136844916,0.684486821920345,2,5.5,0,1
"5616",4136844916,0.684486821920345,3,2.007,1,2
"5617",4136844916,0.684486821920345,4,1.655,1,4
"5618",4136844916,0.684486821920345,5,5.661,2,3
"5619",4136844916,0.684486821920345,6,7.576,2,3
"5620",4136844916,0.684486821920345,7,2.071,3,2
"5621",4136844916,0.684486821920345,8,1.795,3,4
"5622",4151091682,0.929085243747566,1,2.654,0,6
"5623",4151091682,0.929085243747566,2,3.749,0,6
"5624",4151091682,0.929085243747566,3,6.372,1,6
"5625",4151091682,0.929085243747566,4,4.098,1,6
"5626",4151091682,0.929085243747566,5,3.112,2,6
"5627",4151091682,0.929085243747566,6,3.802,2,5
"5628",4151091682,0.929085243747566,7,2.764,3,5
"5629",4151091682,0.929085243747566,8,4.817,3,6
"5630",4157307048,0.000315654887351818,1,6.7,0,4
"5631",4157307048,0.000315654887351818,2,5.955,0,3
"5632",4157307048,0.000315654887351818,3,5.957,1,2
"5633",4157307048,0.000315654887351818,4,1.462,1,2
"5634",4157307048,0.000315654887351818,5,3.566,2,4
"5635",4157307048,0.000315654887351818,6,1.872,2,3
"5636",4157307048,0.000315654887351818,7,7.713,3,6
"5637",4157307048,0.000315654887351818,8,6.03,3,3
"5638",4160758410,0.24328144747217,1,1.644,0,3
"5639",4160758410,0.24328144747217,2,3.916,0,3
"5640",4160758410,0.24328144747217,3,5.52,1,3
"5641",4160758410,0.24328144747217,4,7.015,1,6
"5642",4160758410,0.24328144747217,5,6.273,2,2
"5643",4160758410,0.24328144747217,6,3.247,2,3
"5644",4160758410,0.24328144747217,7,2.057,3,5
"5645",4160758410,0.24328144747217,8,4.981,3,6
"5646",4163839043,0.991058527303971,1,4.966,0,4
"5647",4163839043,0.991058527303971,2,7.2,0,5
"5648",4163839043,0.991058527303971,3,5.801,1,5
"5649",4163839043,0.991058527303971,4,4.236,1,5
"5650",4163839043,0.991058527303971,5,3.208,2,5
"5651",4163839043,0.991058527303971,6,3.339,2,4
"5652",4163839043,0.991058527303971,7,8,3,5
"5653",4163839043,0.991058527303971,8,4.675,3,6
"5654",4164713112,8.26261611637703e-05,1,3.965,0,5
"5655",4164713112,8.26261611637703e-05,2,7.738,0,6
"5656",4164713112,8.26261611637703e-05,3,7.893,1,3
"5657",4164713112,8.26261611637703e-05,4,5.795,1,3
"5658",4164713112,8.26261611637703e-05,5,6.687,2,3
"5659",4164713112,8.26261611637703e-05,6,6.397,2,5
"5660",4164713112,8.26261611637703e-05,7,4.293,3,5
"5661",4164713112,8.26261611637703e-05,8,7.936,3,5
"5662",4165250345,0.786024427518309,1,5.144,0,4
"5663",4165250345,0.786024427518309,2,1.398,0,1
"5664",4165250345,0.786024427518309,3,7.457,1,4
"5665",4165250345,0.786024427518309,4,6.715,1,2
"5666",4165250345,0.786024427518309,5,5.171,2,1
"5667",4165250345,0.786024427518309,6,4.987,2,1
"5668",4165250345,0.786024427518309,7,6.359,3,4
"5669",4165250345,0.786024427518309,8,4.693,3,1
"5670",4171204033,0.000641344996408886,1,5.913,0,4
"5671",4171204033,0.000641344996408886,2,2.937,0,5
"5672",4171204033,0.000641344996408886,3,6.721,1,4
"5673",4171204033,0.000641344996408886,4,4.998,1,5
"5674",4171204033,0.000641344996408886,5,2.375,2,2
"5675",4171204033,0.000641344996408886,6,7.979,2,6
"5676",4171204033,0.000641344996408886,7,2.108,3,5
"5677",4171204033,0.000641344996408886,8,4.338,3,2
"5678",4171719525,7.30734617220398e-05,1,7.129,0,5
"5679",4171719525,7.30734617220398e-05,2,2.719,0,2
"5680",4171719525,7.30734617220398e-05,3,5.163,1,3
"5681",4171719525,7.30734617220398e-05,4,5.04,1,1
"5682",4171719525,7.30734617220398e-05,5,3.36,2,2
"5683",4171719525,7.30734617220398e-05,6,5.122,2,4
"5684",4171719525,7.30734617220398e-05,7,4.756,3,3
"5685",4171719525,7.30734617220398e-05,8,5.077,3,4
"5686",4178091637,0.00932515926023642,1,1.992,0,5
"5687",4178091637,0.00932515926023642,2,3.951,0,6
"5688",4178091637,0.00932515926023642,3,6.416,1,4
"5689",4178091637,0.00932515926023642,4,7.655,1,6
"5690",4178091637,0.00932515926023642,5,5.899,2,6
"5691",4178091637,0.00932515926023642,6,1.691,2,4
"5692",4178091637,0.00932515926023642,7,6.073,3,4
"5693",4178091637,0.00932515926023642,8,7.015,3,6
"5694",4181742463,0.0690235310317586,1,6.124,0,2
"5695",4181742463,0.0690235310317586,2,6.055,0,2
"5696",4181742463,0.0690235310317586,3,1.477,1,3
"5697",4181742463,0.0690235310317586,4,7.742,1,3
"5698",4181742463,0.0690235310317586,5,5.459,2,1
"5699",4181742463,0.0690235310317586,6,6.779,2,2
"5700",4181742463,0.0690235310317586,7,3.587,3,1
"5701",4181742463,0.0690235310317586,8,4.007,3,2
"5702",4189413858,0.00498775811734907,1,5.477,0,1
"5703",4189413858,0.00498775811734907,2,6.779,0,3
"5704",4189413858,0.00498775811734907,3,3.008,1,1
"5705",4189413858,0.00498775811734907,4,2.898,1,2
"5706",4189413858,0.00498775811734907,5,4.524,2,2
"5707",4189413858,0.00498775811734907,6,4.901,2,4
"5708",4189413858,0.00498775811734907,7,6.196,3,1
"5709",4189413858,0.00498775811734907,8,2.954,3,1
"5710",4202189066,0.00089970484480535,1,2.977,0,2
"5711",4202189066,0.00089970484480535,2,5.63,0,2
"5712",4202189066,0.00089970484480535,3,6.309,1,3
"5713",4202189066,0.00089970484480535,4,5.366,1,3
"5714",4202189066,0.00089970484480535,5,1.659,2,4
"5715",4202189066,0.00089970484480535,6,5.594,2,2
"5716",4202189066,0.00089970484480535,7,4.557,3,2
"5717",4202189066,0.00089970484480535,8,3.568,3,3
"5718",4211832463,0.114912205045315,1,3.465,0,4
"5719",4211832463,0.114912205045315,2,1.436,0,4
"5720",4211832463,0.114912205045315,3,6.371,1,4
"5721",4211832463,0.114912205045315,4,3.838,1,5
"5722",4211832463,0.114912205045315,5,5.153,2,4
"5723",4211832463,0.114912205045315,6,1.665,2,3
"5724",4211832463,0.114912205045315,7,3.682,3,4
"5725",4211832463,0.114912205045315,8,1.524,3,3
"5726",4212538879,0.000791982580231686,1,5.615,0,3
"5727",4212538879,0.000791982580231686,2,5.185,0,3
"5728",4212538879,0.000791982580231686,3,4.743,1,2
"5729",4212538879,0.000791982580231686,4,2.52,1,5
"5730",4212538879,0.000791982580231686,5,6.14,2,3
"5731",4212538879,0.000791982580231686,6,1.045,2,3
"5732",4212538879,0.000791982580231686,7,6.997,3,5
"5733",4212538879,0.000791982580231686,8,6.774,3,3
"5734",4218425617,6.34623694153845e-05,1,7.186,0,1
"5735",4218425617,6.34623694153845e-05,2,6.638,0,2
"5736",4218425617,6.34623694153845e-05,3,4.704,1,1
"5737",4218425617,6.34623694153845e-05,4,4.041,1,2
"5738",4218425617,6.34623694153845e-05,6,3.374,2,2
"5739",4218425617,6.34623694153845e-05,7,6.15,3,2
"5740",4218425617,6.34623694153845e-05,8,1.76,3,1
"5741",4220726466,0.947577661276236,1,2.964,0,3
"5742",4220726466,0.947577661276236,2,5.687,0,1
"5743",4220726466,0.947577661276236,3,4.852,1,2
"5744",4220726466,0.947577661276236,4,1.724,1,1
"5745",4220726466,0.947577661276236,5,7.162,2,2
"5746",4220726466,0.947577661276236,6,6.712,2,2
"5747",4220726466,0.947577661276236,7,4.142,3,2
"5748",4220726466,0.947577661276236,8,4.939,3,2
"5749",4221759323,0.51678773516846,1,1.483,0,6
"5750",4221759323,0.51678773516846,2,2.708,0,6
"5751",4221759323,0.51678773516846,3,2.792,1,6
"5752",4221759323,0.51678773516846,4,4.325,1,6
"5753",4221759323,0.51678773516846,5,2.668,2,6
"5754",4221759323,0.51678773516846,6,2.891,2,6
"5755",4221759323,0.51678773516846,7,6.264,3,6
"5756",4221759323,0.51678773516846,8,1.774,3,5
"5757",4226235355,0.0826161089437251,1,1.622,0,5
"5758",4226235355,0.0826161089437251,2,2.678,0,4
"5759",4226235355,0.0826161089437251,3,2.263,1,6
"5760",4226235355,0.0826161089437251,4,5.936,1,4
"5761",4226235355,0.0826161089437251,5,3.408,2,5
"5762",4226235355,0.0826161089437251,6,4.544,2,5
"5763",4226235355,0.0826161089437251,7,4.744,3,6
"5764",4226235355,0.0826161089437251,8,6.016,3,5
"5765",4226981638,8.37557196364199e-05,1,5.072,0,3
"5766",4226981638,8.37557196364199e-05,2,2.408,0,5
"5767",4226981638,8.37557196364199e-05,3,2.15,1,5
"5768",4226981638,8.37557196364199e-05,4,7.024,1,6
"5769",4226981638,8.37557196364199e-05,5,6.693,2,3
"5770",4226981638,8.37557196364199e-05,6,6.202,2,3
"5771",4226981638,8.37557196364199e-05,7,6.689,3,4
"5772",4226981638,8.37557196364199e-05,8,7.701,3,5
"5773",4230683223,6.05200481409237e-05,1,4.275,0,1
"5774",4230683223,6.05200481409237e-05,2,4.039,0,2
"5775",4230683223,6.05200481409237e-05,3,5.129,1,1
"5776",4230683223,6.05200481409237e-05,4,4.766,1,4
"5777",4230683223,6.05200481409237e-05,5,4.819,2,2
"5778",4230683223,6.05200481409237e-05,6,3.419,2,2
"5779",4230683223,6.05200481409237e-05,7,6.706,3,4
"5780",4230683223,6.05200481409237e-05,8,3.535,3,4
"5781",4236818618,0.00188215470354237,1,3.558,0,3
"5782",4236818618,0.00188215470354237,2,6.594,0,1
"5783",4236818618,0.00188215470354237,3,3.911,1,3
"5784",4236818618,0.00188215470354237,4,7.258,1,1
"5785",4236818618,0.00188215470354237,5,6.924,2,1
"5786",4236818618,0.00188215470354237,6,2.568,2,2
"5787",4236818618,0.00188215470354237,7,7.48,3,3
"5788",4236818618,0.00188215470354237,8,2.702,3,4
"5789",4241739956,0.064090312775696,1,5.155,0,4
"5790",4241739956,0.064090312775696,2,1.035,0,6
"5791",4241739956,0.064090312775696,3,2.07,1,3
"5792",4241739956,0.064090312775696,4,5.134,1,5
"5793",4241739956,0.064090312775696,5,5.996,2,4
"5794",4241739956,0.064090312775696,6,3.174,2,5
"5795",4241739956,0.064090312775696,7,4.497,3,4
"5796",4241739956,0.064090312775696,8,4.138,3,6
"5797",4242426255,5.82241241390274e-05,1,6.833,0,3
"5798",4242426255,5.82241241390274e-05,2,6.447,0,3
"5799",4242426255,5.82241241390274e-05,3,2.664,1,2
"5800",4242426255,5.82241241390274e-05,4,3.465,1,4
"5801",4242426255,5.82241241390274e-05,5,6.059,2,2
"5802",4242426255,5.82241241390274e-05,6,1.37,2,1
"5803",4242426255,5.82241241390274e-05,7,1.078,3,2
"5804",4242426255,5.82241241390274e-05,8,7.265,3,4
"5805",4245453613,0.00144147500091452,1,6.582,0,6
"5806",4245453613,0.00144147500091452,2,2.999,0,6
"5807",4245453613,0.00144147500091452,3,3.546,1,6
"5808",4245453613,0.00144147500091452,4,5.016,1,4
"5809",4245453613,0.00144147500091452,5,3.441,2,4
"5810",4245453613,0.00144147500091452,6,4.117,2,4
"5811",4245453613,0.00144147500091452,7,2.69,3,4
"5812",4245453613,0.00144147500091452,8,5.746,3,6
"5813",4249501561,0.431134164661201,1,5.763,0,1
"5814",4249501561,0.431134164661201,2,4.48,0,1
"5815",4249501561,0.431134164661201,3,7.675,1,1
"5816",4249501561,0.431134164661201,4,6.671,1,2
"5817",4249501561,0.431134164661201,5,1.961,2,2
"5818",4249501561,0.431134164661201,6,6.188,2,2
"5819",4249501561,0.431134164661201,7,4.738,3,3
"5820",4249501561,0.431134164661201,8,5.783,3,1
"5821",4258267424,0.158939987109901,1,1.144,0,1
"5822",4258267424,0.158939987109901,2,4.822,0,3
"5823",4258267424,0.158939987109901,3,1.581,1,1
"5824",4258267424,0.158939987109901,4,6.881,1,2
"5825",4258267424,0.158939987109901,5,1.784,2,1
"5826",4258267424,0.158939987109901,6,3.417,2,1
"5827",4258267424,0.158939987109901,7,2.66,3,1
"5828",4258267424,0.158939987109901,8,5.399,3,1
"5829",4260223149,0.369209969003073,1,3.564,0,1
"5830",4260223149,0.369209969003073,2,2.459,0,3
"5831",4260223149,0.369209969003073,3,6.238,1,3
"5832",4260223149,0.369209969003073,4,2.442,1,5
"5833",4260223149,0.369209969003073,5,4.344,2,3
"5834",4260223149,0.369209969003073,6,5.619,2,5
"5835",4260223149,0.369209969003073,7,7.582,3,1
"5836",4260223149,0.369209969003073,8,5.807,3,2
"5837",4262175267,7.0581326230207e-05,1,5.143,0,1
"5838",4262175267,7.0581326230207e-05,2,5.88,0,2
"5839",4262175267,7.0581326230207e-05,3,7.604,1,4
"5840",4262175267,7.0581326230207e-05,4,7.169,1,2
"5841",4262175267,7.0581326230207e-05,5,1.265,2,1
"5842",4262175267,7.0581326230207e-05,6,4.365,2,2
"5843",4262175267,7.0581326230207e-05,7,3.59,3,2
"5844",4262175267,7.0581326230207e-05,8,2.826,3,2
"5845",4268151947,0.864406123409793,1,1.122,0,2
"5846",4268151947,0.864406123409793,2,4.147,0,1
"5847",4268151947,0.864406123409793,3,4.457,1,1
"5848",4268151947,0.864406123409793,4,2.244,1,1
"5849",4268151947,0.864406123409793,5,5.889,2,1
"5850",4268151947,0.864406123409793,6,7.141,2,1
"5851",4268151947,0.864406123409793,7,7.41,3,1
"5852",4268151947,0.864406123409793,8,6.126,3,3
"5853",4269868203,0.0743723562834375,1,5.449,0,1
"5854",4269868203,0.0743723562834375,2,5.938,0,1
"5855",4269868203,0.0743723562834375,3,5.672,1,1
"5856",4269868203,0.0743723562834375,4,5.45,1,2
"5857",4269868203,0.0743723562834375,5,7.256,2,1
"5858",4269868203,0.0743723562834375,6,3.831,2,2
"5859",4269868203,0.0743723562834375,7,7.765,3,1
"5860",4269868203,0.0743723562834375,8,5.718,3,1
"5861",4273021616,0.00346355821112484,1,4.028,0,2
"5862",4273021616,0.00346355821112484,2,5.95,0,1
"5863",4273021616,0.00346355821112484,3,5.351,1,1
"5864",4273021616,0.00346355821112484,4,6.162,1,1
"5865",4273021616,0.00346355821112484,5,3.088,2,2
"5866",4273021616,0.00346355821112484,6,3.093,2,1
"5867",4273021616,0.00346355821112484,7,4.85,3,2
"5868",4273021616,0.00346355821112484,8,4.726,3,1
"5869",4275262691,0.648696050614274,1,7.624,0,5
"5870",4275262691,0.648696050614274,2,5.267,0,6
"5871",4275262691,0.648696050614274,3,5.622,1,6
"5872",4275262691,0.648696050614274,4,2.549,1,6
"5873",4275262691,0.648696050614274,5,2.564,2,6
"5874",4275262691,0.648696050614274,6,1.544,2,5
"5875",4275262691,0.648696050614274,7,6.379,3,6
"5876",4275262691,0.648696050614274,8,3.522,3,6
"5877",4275725783,0.00211443124281255,1,6.865,0,2
"5878",4275725783,0.00211443124281255,2,3.313,0,5
"5879",4275725783,0.00211443124281255,3,3.732,1,5
"5880",4275725783,0.00211443124281255,4,6.12,1,5
"5881",4275725783,0.00211443124281255,5,7.526,2,5
"5882",4275725783,0.00211443124281255,6,2.202,2,4
"5883",4275725783,0.00211443124281255,7,5.012,3,3
"5884",4275725783,0.00211443124281255,8,7.765,3,4
"5885",4281048962,0.0753524363275457,1,2.153,0,5
"5886",4281048962,0.0753524363275457,2,6.882,0,6
"5887",4281048962,0.0753524363275457,3,3.355,1,6
"5888",4281048962,0.0753524363275457,4,3.773,1,6
"5889",4281048962,0.0753524363275457,5,7.482,2,6
"5890",4281048962,0.0753524363275457,6,1.013,2,6
"5891",4281048962,0.0753524363275457,7,6.998,3,6
"5892",4281048962,0.0753524363275457,8,5.563,3,6
"5893",4282676940,0.0767705995671978,1,7.756,0,1
"5894",4282676940,0.0767705995671978,2,7.308,0,2
"5895",4282676940,0.0767705995671978,3,4.61,1,2
"5896",4282676940,0.0767705995671978,4,4.094,1,3
"5897",4282676940,0.0767705995671978,5,5.697,2,4
"5898",4282676940,0.0767705995671978,6,4.353,2,2
